player,pos,PTS,AST,REB,STL,BLK,TOV,AST_TO,STOCKS,FIC,age,year
Nikola Jokić,C,19.95,7.01,9.74,1.16,0.6,3.1,2.261290322580645,1.76,35.36,25.0,2020
Nikola Jokić,C,26.36,8.32,10.83,1.32,0.67,3.08,2.7012987012987013,1.99,44.42,26.0,2021
Nikola Jokić,C,27.08,7.89,13.77,1.47,0.85,3.8,2.0763157894736843,2.32,47.26,27.0,2022
Nikola Jokić,C,24.49,9.83,11.84,1.26,0.68,3.58,2.7458100558659218,1.94,44.52,28.0,2023
Nikola Jokić,C,26.39,8.96,12.35,1.37,0.86,3.0,2.986666666666667,2.23,46.93,29.0,2024
Colby Jones,G,2.13,0.67,1.33,0.23,0.17,0.33,2.0303030303030303,0.4,4.2,22.0,2024
Herbert Jones,F,9.51,2.14,3.79,1.67,0.77,1.28,1.671875,2.44,16.6,23.0,2022
Herbert Jones,F,9.83,2.45,4.08,1.56,0.64,1.33,1.8421052631578947,2.2,17.23,24.0,2023
Herbert Jones,F,11.01,2.62,3.58,1.38,0.82,1.22,2.1475409836065573,2.2,18.19,25.0,2024
Kai Jones,C,1.05,0.19,0.52,0.05,0.1,0.29,0.6551724137931035,0.15,1.62,21.0,2022
Kai Jones,C,3.41,0.33,2.67,0.37,0.65,0.67,0.4925373134328358,1.02,6.76,22.0,2023
Mason Jones,G,5.85,1.5,1.96,0.23,0.04,1.08,1.3888888888888888,0.27,8.5,22.0,2021
Mason Jones,G,2.67,0.5,0.67,0.17,0.0,0.17,2.941176470588235,0.17,3.84,22.0,2021
Mason Jones,G,5.25,1.31,1.72,0.22,0.03,0.91,1.4395604395604396,0.25,7.62,22.0,2021
Mason Jones,G,6.75,1.0,2.5,0.5,0.0,0.25,4.0,0.5,10.5,23.0,2022
Mason Jones,G,1.4,1.0,1.0,0.2,0.0,0.4,2.5,0.2,3.2,25.0,2024
Tre Jones,G,2.54,1.05,0.57,0.22,0.0,0.35,3.0000000000000004,0.22,4.03,21.0,2021
Tre Jones,G,5.99,3.38,2.25,0.61,0.1,0.67,5.044776119402985,0.71,11.66,22.0,2022
Tre Jones,G,12.87,6.59,3.6,1.31,0.13,1.62,4.067901234567901,1.44,22.88,23.0,2023
Tre Jones,G,10.01,6.21,3.75,1.01,0.12,1.51,4.112582781456954,1.13,19.59,24.0,2024
Tyus Jones,G,4.22,2.92,1.27,0.84,0.08,0.89,3.2808988764044944,0.92,8.44,20.0,2016
Tyus Jones,G,3.48,2.6,1.12,0.8,0.08,0.63,4.126984126984127,0.88,7.45,21.0,2017
Tyus Jones,G,5.07,2.83,1.61,1.16,0.07,0.72,3.930555555555556,1.23,10.02,22.0,2018
Tyus Jones,G,6.88,4.81,1.97,1.19,0.07,0.69,6.971014492753623,1.26,14.23,23.0,2019
Tyus Jones,G,7.45,4.38,1.58,0.91,0.09,0.85,5.152941176470589,1.0,13.56,24.0,2020
Tyus Jones,G,6.31,3.7,2.0,0.91,0.09,0.69,5.362318840579711,1.0,12.32,25.0,2021
Tyus Jones,G,8.66,4.44,2.41,0.9,0.03,0.63,7.047619047619048,0.93,15.81,26.0,2022
Tyus Jones,G,10.29,5.21,2.5,1.04,0.08,0.92,5.663043478260869,1.12,18.2,27.0,2023
Tyus Jones,G,11.97,7.35,2.71,1.08,0.27,1.0,7.35,1.35,22.38,28.0,2024
Derrick Jones Jr.,F,5.25,0.38,2.47,0.44,0.41,0.41,0.926829268292683,0.85,8.54,20.0,2017
Derrick Jones Jr.,F,1.5,0.5,0.67,0.17,0.67,0.17,2.941176470588235,0.84,3.34,21.0,2018
Derrick Jones Jr.,F,3.71,0.43,2.43,0.21,0.64,0.43,1.0,0.85,6.99,21.0,2018
Derrick Jones Jr.,F,3.05,0.45,1.9,0.2,0.65,0.35,1.2857142857142858,0.85,5.9,21.0,2018
Derrick Jones Jr.,F,7.03,0.62,4.0,0.77,0.7,0.72,0.8611111111111112,1.47,12.4,22.0,2019
Derrick Jones Jr.,F,8.47,1.05,3.95,0.98,0.64,0.51,2.058823529411765,1.62,14.58,23.0,2020
Derrick Jones Jr.,F,6.83,0.81,3.53,0.64,0.93,0.55,1.4727272727272727,1.57,12.19,24.0,2021
Derrick Jones Jr.,F,5.61,0.59,3.31,0.49,0.65,0.59,1.0,1.14,10.06,25.0,2022
Derrick Jones Jr.,F,4.98,0.53,2.39,0.45,0.58,0.39,1.358974358974359,1.03,8.54,26.0,2023
Derrick Jones Jr.,F,8.64,0.99,3.29,0.7,0.67,0.86,1.1511627906976745,1.37,13.43,27.0,2024
DeAndre Jordan,C,11.54,0.74,14.95,0.99,2.23,1.33,0.556390977443609,3.22,29.12,26.0,2015
DeAndre Jordan,C,12.73,1.17,13.75,0.66,2.3,1.39,0.841726618705036,2.96,29.22,27.0,2016
DeAndre Jordan,C,12.7,1.19,13.75,0.63,1.65,1.42,0.8380281690140845,2.28,28.5,28.0,2017
DeAndre Jordan,C,12.04,1.52,15.21,0.51,0.91,1.78,0.8539325842696629,1.42,28.41,29.0,2018
DeAndre Jordan,C,11.02,1.98,13.72,0.66,1.06,2.22,0.8918918918918918,1.72,26.22,30.0,2019
DeAndre Jordan,C,10.89,3.0,11.37,0.47,1.05,2.21,1.3574660633484164,1.52,24.57,30.0,2019
DeAndre Jordan,C,10.99,2.26,13.07,0.61,1.06,2.22,1.0180180180180178,1.67,25.77,30.0,2019
DeAndre Jordan,C,8.3,1.88,10.02,0.32,0.93,1.32,1.424242424242424,1.25,20.13,31.0,2020
DeAndre Jordan,C,7.47,1.63,7.49,0.3,1.14,1.49,1.093959731543624,1.44,16.54,32.0,2021
DeAndre Jordan,C,4.12,0.41,5.38,0.31,0.81,0.66,0.6212121212121211,1.12,10.37,33.0,2022
DeAndre Jordan,C,4.62,0.5,5.75,0.12,0.56,1.0,0.5,0.68,10.55,33.0,2022
DeAndre Jordan,C,4.29,0.44,5.5,0.25,0.73,0.77,0.5714285714285714,0.98,10.44,33.0,2022
DeAndre Jordan,C,5.1,0.87,5.18,0.31,0.59,1.23,0.7073170731707317,0.9,10.82,34.0,2023
DeAndre Jordan,C,3.94,0.72,4.36,0.17,0.44,0.64,1.125,0.61,8.99,35.0,2024
Cory Joseph,G,6.77,2.38,2.43,0.58,0.22,0.85,2.8,0.8,11.53,23.0,2015
Cory Joseph,G,8.46,3.12,2.62,0.79,0.25,1.27,2.456692913385827,1.04,13.97,24.0,2016
Cory Joseph,G,9.25,3.31,2.94,0.82,0.16,1.35,2.4518518518518517,0.98,15.13,25.0,2017
Cory Joseph,G,7.91,3.17,3.21,0.98,0.22,1.06,2.990566037735849,1.2,14.43,26.0,2018
Cory Joseph,G,6.55,3.91,3.4,1.15,0.27,0.98,3.989795918367347,1.42,14.3,27.0,2019
Cory Joseph,G,6.36,3.49,2.61,0.74,0.29,1.11,3.144144144144144,1.03,12.38,28.0,2020
Cory Joseph,G,6.57,2.45,2.25,0.89,0.2,1.0,2.45,1.09,11.36,29.0,2021
Cory Joseph,G,12.0,5.53,3.16,1.16,0.47,1.84,3.005434782608696,1.63,20.48,29.0,2021
Cory Joseph,G,8.21,3.38,2.52,0.97,0.29,1.25,2.7039999999999997,1.26,14.12,29.0,2021
Cory Joseph,G,8.02,3.65,2.68,0.65,0.26,1.31,2.7862595419847325,0.91,13.95,30.0,2022
Cory Joseph,G,6.89,3.5,1.71,0.55,0.15,0.9,3.888888888888889,0.7,11.9,31.0,2023
Cory Joseph,G,2.42,1.62,1.15,0.15,0.12,0.46,3.5217391304347827,0.27,5.0,32.0,2024
Nikola Jović,F,5.47,0.67,2.07,0.47,0.13,0.67,1.0,0.6,8.14,20.0,2023
Nikola Jović,F,7.65,1.96,4.17,0.54,0.3,0.91,2.1538461538461537,0.84,13.71,21.0,2024
Johnny Juzang,G,4.83,0.44,2.17,0.22,0.17,0.17,2.5882352941176467,0.39,7.66,22.0,2023
Johnny Juzang,G,7.2,1.15,1.8,0.2,0.1,0.65,1.769230769230769,0.3,9.8,23.0,2024
Luke Kennard,G,7.64,1.7,2.41,0.6,0.18,0.95,1.7894736842105263,0.78,11.58,22.0,2018
Luke Kennard,G,9.73,1.81,2.9,0.41,0.16,0.9,2.011111111111111,0.57,14.11,23.0,2019
Luke Kennard,G,15.79,4.11,3.5,0.43,0.21,1.54,2.668831168831169,0.64,22.5,24.0,2020
Luke Kennard,G,8.25,1.65,2.56,0.37,0.14,0.76,2.1710526315789473,0.51,12.21,25.0,2021
Luke Kennard,G,11.9,2.09,3.27,0.6,0.09,0.86,2.4302325581395348,0.69,17.09,26.0,2022
Luke Kennard,G,7.83,1.06,2.37,0.54,0.11,0.86,1.232558139534884,0.65,11.05,27.0,2023
Luke Kennard,G,11.33,2.25,3.12,0.54,0.04,0.67,3.3582089552238803,0.58,16.61,27.0,2023
Luke Kennard,G,9.25,1.54,2.68,0.54,0.08,0.78,1.9743589743589742,0.62,13.31,27.0,2023
Luke Kennard,G,11.0,3.49,2.9,0.51,0.05,1.38,2.528985507246377,0.56,16.57,28.0,2024
Walker Kessler,C,9.18,0.93,8.38,0.35,2.34,0.78,1.1923076923076923,2.69,20.4,21.0,2023
Walker Kessler,C,8.09,0.94,7.52,0.47,2.41,1.03,0.9126213592233009,2.88,18.4,22.0,2024
Braxton Key,F,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.5,2.0,25.0,2022
Braxton Key,F,8.56,1.11,5.33,1.0,1.22,1.0,1.11,2.22,16.22,25.0,2022
Braxton Key,F,7.18,1.0,4.55,0.91,1.0,1.0,1.0,1.91,13.64,25.0,2022
Braxton Key,F,1.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.66,26.0,2023
Braxton Key,F,1.1,0.45,0.9,0.1,0.05,0.05,9.0,0.15,2.55,27.0,2024
Corey Kispert,F,8.23,1.1,2.71,0.45,0.29,0.65,1.6923076923076923,0.74,12.13,23.0,2022
Corey Kispert,F,11.08,1.18,2.8,0.43,0.12,0.74,1.5945945945945945,0.55,14.87,24.0,2023
Corey Kispert,F,13.38,1.95,2.81,0.51,0.2,1.23,1.5853658536585367,0.71,17.62,25.0,2024
Maxi Kleber,F,5.36,0.71,3.25,0.36,0.65,0.42,1.6904761904761905,1.01,9.91,26.0,2018
Maxi Kleber,F,6.83,0.99,4.63,0.51,1.1,0.76,1.3026315789473684,1.61,13.3,27.0,2019
Maxi Kleber,F,9.08,1.19,5.24,0.34,1.12,0.78,1.5256410256410255,1.46,16.19,28.0,2020
Maxi Kleber,F,7.06,1.36,5.2,0.48,0.7,0.6,2.266666666666667,1.18,14.2,29.0,2021
Maxi Kleber,F,6.97,1.15,5.93,0.51,0.98,0.8,1.4374999999999998,1.49,14.74,30.0,2022
Maxi Kleber,F,5.95,1.41,3.65,0.32,0.81,0.73,1.9315068493150684,1.13,11.41,31.0,2023
Maxi Kleber,F,4.44,1.58,3.33,0.4,0.7,0.65,2.430769230769231,1.1,9.8,32.0,2024
Kevin Knox II,F,12.84,1.09,4.47,0.57,0.32,1.52,0.7171052631578948,0.89,17.77,19.0,2019
Kevin Knox II,F,6.45,0.94,2.83,0.35,0.43,0.69,1.3623188405797102,0.78,10.31,20.0,2020
Kevin Knox II,F,3.88,0.45,1.45,0.29,0.14,0.4,1.125,0.43,5.81,21.0,2021
Kevin Knox II,F,3.62,0.23,1.69,0.15,0.08,0.38,0.6052631578947368,0.23,5.39,22.0,2022
Kevin Knox II,F,2.71,0.41,1.29,0.12,0.06,0.12,3.4166666666666665,0.18,4.47,22.0,2022
Kevin Knox II,F,3.1,0.33,1.47,0.13,0.07,0.23,1.434782608695652,0.2,4.87,22.0,2022
Kevin Knox II,F,5.64,0.36,2.57,0.33,0.29,0.76,0.47368421052631576,0.62,8.43,23.0,2023
Kevin Knox II,F,8.48,0.86,3.29,0.48,0.0,0.86,1.0,0.48,12.25,23.0,2023
Kevin Knox II,F,6.59,0.52,2.81,0.38,0.19,0.79,0.6582278481012658,0.57,9.7,23.0,2023
Kevin Knox II,F,7.19,0.74,2.42,0.42,0.23,0.71,1.0422535211267605,0.65,10.29,24.0,2024
Christian Koloko,C,3.14,0.53,2.95,0.36,0.98,0.34,1.5588235294117647,1.34,7.62,23.0,2023
John Konchar,G,2.84,1.16,2.47,0.37,0.16,0.37,3.135135135135135,0.53,6.63,24.0,2020
John Konchar,G,4.28,1.09,2.98,0.7,0.21,0.42,2.5952380952380953,0.91,8.84,25.0,2021
John Konchar,G,4.85,1.51,4.57,0.62,0.31,0.4,3.775,0.93,11.46,26.0,2022
John Konchar,G,5.06,1.39,4.31,1.07,0.35,0.51,2.725490196078431,1.42,11.67,27.0,2023
John Konchar,G,4.27,2.0,4.67,0.93,0.93,0.84,2.380952380952381,1.86,11.96,28.0,2024
Luke Kornet,C,6.7,1.3,3.2,0.3,0.8,0.6,2.166666666666667,1.1,11.7,22.0,2018
Luke Kornet,C,7.0,1.17,2.93,0.59,0.91,0.54,2.1666666666666665,1.5,12.06,23.0,2019
Luke Kornet,C,5.97,0.89,2.33,0.31,0.72,0.39,2.282051282051282,1.03,9.83,24.0,2020
Luke Kornet,C,2.0,0.31,1.15,0.15,0.54,0.08,3.875,0.69,4.07,25.0,2021
Luke Kornet,C,4.44,1.11,2.89,0.11,1.39,0.33,3.3636363636363638,1.5,9.61,25.0,2021
Luke Kornet,C,3.42,0.77,2.16,0.13,1.03,0.23,3.3478260869565215,1.16,7.28,25.0,2021
Luke Kornet,C,2.0,0.5,1.5,0.0,0.5,0.0,inf,0.5,4.5,26.0,2022
Luke Kornet,C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,2022
Luke Kornet,C,2.17,0.67,2.08,0.25,0.17,0.0,inf,0.42,5.34,26.0,2022
Luke Kornet,C,2.0,0.6,1.93,0.2,0.2,0.0,inf,0.4,4.93,26.0,2022
Luke Kornet,C,3.78,0.77,2.86,0.16,0.67,0.36,2.138888888888889,0.83,7.88,27.0,2023
Luke Kornet,C,5.3,1.06,4.14,0.37,0.97,0.33,3.212121212121212,1.34,11.51,28.0,2024
Vít Krejčí,G,6.23,1.9,3.37,0.63,0.27,0.97,1.958762886597938,0.9,11.43,22.0,2022
Vít Krejčí,G,1.24,0.59,0.9,0.17,0.03,0.17,3.4705882352941173,0.2,2.76,23.0,2023
Vít Krejčí,G,6.14,2.27,2.36,0.59,0.27,0.91,2.4945054945054945,0.86,10.72,24.0,2024
Jonathan Kuminga,F,9.31,0.91,3.34,0.44,0.31,1.06,0.8584905660377359,0.75,13.25,19.0,2022
Jonathan Kuminga,F,9.94,1.87,3.45,0.61,0.46,1.42,1.3169014084507045,1.07,14.91,20.0,2023
Jonathan Kuminga,F,16.05,2.2,4.8,0.74,0.49,1.65,1.3333333333333335,1.23,22.63,21.0,2024
Kyle Kuzma,F,16.13,1.83,6.27,0.64,0.44,1.82,1.0054945054945055,1.08,23.49,22.0,2018
Kyle Kuzma,F,18.69,2.54,5.46,0.59,0.37,1.9,1.336842105263158,0.96,25.75,23.0,2019
Kyle Kuzma,F,12.82,1.31,4.48,0.46,0.43,1.49,0.8791946308724833,0.89,18.01,24.0,2020
Kyle Kuzma,F,12.85,1.87,6.13,0.51,0.6,1.66,1.1265060240963856,1.11,20.3,25.0,2021
Kyle Kuzma,F,17.12,3.53,8.5,0.64,0.86,2.56,1.37890625,1.5,28.09,26.0,2022
Kyle Kuzma,F,21.2,3.73,7.23,0.56,0.45,2.97,1.2558922558922558,1.01,30.2,27.0,2023
Kyle Kuzma,F,22.19,4.23,6.63,0.53,0.7,2.74,1.5437956204379562,1.23,31.54,28.0,2024
Jake LaRavia,F,3.0,0.6,1.8,0.34,0.11,0.51,1.1764705882352942,0.45,5.34,21.0,2023
Jake LaRavia,F,10.83,1.66,3.66,0.83,0.34,1.29,1.2868217054263564,1.17,16.03,22.0,2024
Zach LaVine,G,10.1,3.58,2.78,0.7,0.13,2.51,1.4262948207171315,0.83,14.78,20.0,2015
Zach LaVine,G,14.02,3.06,2.78,0.84,0.21,1.89,1.619047619047619,1.05,19.02,21.0,2016
Zach LaVine,G,18.91,2.96,3.4,0.87,0.21,1.81,1.6353591160220995,1.08,24.54,22.0,2017
Zach LaVine,G,16.71,3.0,3.92,1.0,0.17,1.79,1.675977653631285,1.17,23.01,23.0,2018
Zach LaVine,G,23.68,4.49,4.67,0.95,0.41,3.41,1.316715542521994,1.36,30.79,24.0,2019
Zach LaVine,G,25.5,4.23,4.82,1.47,0.47,3.43,1.2332361516034986,1.94,33.06,25.0,2020
Zach LaVine,G,27.43,4.86,4.98,0.79,0.47,3.5,1.3885714285714286,1.26,35.03,26.0,2021
Zach LaVine,G,24.4,4.52,4.6,0.61,0.34,2.55,1.772549019607843,0.95,31.92,27.0,2022
Zach LaVine,G,24.84,4.25,4.48,0.9,0.23,2.52,1.6865079365079365,1.13,32.18,28.0,2023
Zach LaVine,G,19.48,3.92,5.16,0.84,0.32,2.08,1.8846153846153846,1.16,27.64,29.0,2024
Skal Labissiere,F,8.76,0.82,4.91,0.48,0.39,1.12,0.732142857142857,0.87,14.24,21.0,2017
Skal Labissiere,F,8.72,1.2,4.78,0.42,0.82,1.22,0.9836065573770492,1.24,14.72,22.0,2018
Skal Labissiere,F,2.77,0.46,1.85,0.15,0.23,0.54,0.8518518518518519,0.38,4.92,23.0,2019
Skal Labissiere,F,3.44,0.56,2.11,0.33,0.33,0.44,1.272727272727273,0.66,6.33,23.0,2019
Skal Labissiere,F,3.05,0.5,1.95,0.23,0.27,0.5,1.0,0.5,5.5,23.0,2019
Skal Labissiere,F,5.76,1.27,5.12,0.21,0.94,0.91,1.3956043956043955,1.15,12.39,24.0,2020
Jock Landale,C,4.91,0.83,2.56,0.19,0.26,0.57,1.456140350877193,0.45,8.18,26.0,2022
Jock Landale,C,6.61,0.99,4.06,0.23,0.43,0.86,1.1511627906976745,0.66,11.46,27.0,2023
Jock Landale,C,4.89,1.16,3.07,0.36,0.59,0.55,2.109090909090909,0.95,9.52,28.0,2024
A.J. Lawson,G,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,2023
A.J. Lawson,G,3.86,0.14,1.43,0.14,0.0,0.21,0.6666666666666667,0.14,5.36,22.0,2023
A.J. Lawson,G,3.73,0.13,1.4,0.13,0.0,0.2,0.65,0.13,5.19,22.0,2023
A.J. Lawson,G,3.24,0.48,1.19,0.24,0.07,0.33,1.4545454545454544,0.31,4.89,23.0,2024
Caris LeVert,G,8.21,1.93,3.3,0.86,0.14,1.04,1.8557692307692306,1.0,13.4,22.0,2017
Caris LeVert,G,12.08,4.21,3.66,1.15,0.31,2.15,1.958139534883721,1.46,19.26,23.0,2018
Caris LeVert,G,13.68,3.9,3.78,1.05,0.35,1.72,2.2674418604651163,1.4,21.04,24.0,2019
Caris LeVert,G,18.71,4.42,4.2,1.18,0.22,2.62,1.6870229007633586,1.4,26.11,25.0,2020
Caris LeVert,G,18.5,6.0,4.33,1.08,0.5,2.17,2.7649769585253456,1.58,28.24,26.0,2021
Caris LeVert,G,20.74,4.94,4.63,1.51,0.69,2.17,2.2764976958525347,2.2,30.34,26.0,2021
Caris LeVert,G,20.17,5.21,4.55,1.4,0.64,2.17,2.4009216589861753,2.04,29.8,26.0,2021
Caris LeVert,G,18.67,4.44,3.85,0.9,0.46,1.92,2.3125000000000004,1.36,26.4,27.0,2022
Caris LeVert,G,13.58,3.95,3.37,0.84,0.26,1.74,2.270114942528736,1.1,20.26,27.0,2022
Caris LeVert,G,17.0,4.28,3.69,0.88,0.4,1.86,2.3010752688172045,1.28,24.39,27.0,2022
Caris LeVert,G,12.12,3.88,3.81,0.97,0.32,1.57,2.4713375796178343,1.29,19.53,28.0,2023
Caris LeVert,G,14.0,5.09,4.12,1.12,0.5,1.72,2.9593023255813953,1.62,23.11,29.0,2024
Damion Lee,G,10.73,1.93,4.73,1.27,0.07,0.93,2.075268817204301,1.34,17.8,25.0,2018
Damion Lee,G,4.94,0.41,2.0,0.41,0.0,0.34,1.2058823529411764,0.41,7.42,26.0,2019
Damion Lee,G,12.67,2.71,4.88,1.02,0.12,1.37,1.9781021897810218,1.14,20.03,27.0,2020
Damion Lee,G,6.54,1.28,3.16,0.67,0.14,0.53,2.4150943396226414,0.81,11.26,28.0,2021
Damion Lee,G,7.41,1.0,3.22,0.62,0.1,0.6,1.6666666666666667,0.72,11.75,29.0,2022
Damion Lee,G,8.16,1.34,3.04,0.41,0.09,1.05,1.2761904761904763,0.5,11.99,30.0,2023
Alex Len,C,6.26,0.46,6.58,0.49,1.52,1.07,0.42990654205607476,2.01,14.24,22.0,2015
Alex Len,C,9.01,1.24,7.62,0.49,0.79,1.86,0.6666666666666666,1.28,17.29,23.0,2016
Alex Len,C,7.96,0.57,6.62,0.49,1.27,1.32,0.43181818181818177,1.76,15.59,24.0,2017
Alex Len,C,8.51,1.19,7.51,0.39,0.88,1.13,1.0530973451327434,1.27,17.35,25.0,2018
Alex Len,C,11.09,1.12,5.51,0.35,0.9,1.26,0.888888888888889,1.25,17.71,26.0,2019
Alex Len,C,8.72,1.05,5.75,0.5,0.82,0.98,1.0714285714285714,1.32,15.86,27.0,2020
Alex Len,C,5.93,0.53,6.07,0.2,1.0,1.07,0.4953271028037383,1.2,12.66,27.0,2020
Alex Len,C,7.96,0.91,5.84,0.42,0.87,1.0,0.91,1.29,15.0,27.0,2020
Alex Len,C,2.29,0.43,1.57,0.14,0.86,1.14,0.37719298245614036,1.0,4.15,28.0,2021
Alex Len,C,7.14,0.81,4.37,0.33,1.02,0.82,0.9878048780487806,1.35,12.85,28.0,2021
Alex Len,C,6.61,0.77,4.06,0.31,1.0,0.86,0.8953488372093024,1.31,11.89,28.0,2021
Alex Len,C,6.03,1.15,4.13,0.33,0.64,1.1,1.0454545454545452,0.97,11.18,29.0,2022
Alex Len,C,1.65,0.46,2.31,0.15,0.42,0.62,0.7419354838709677,0.57,4.37,30.0,2023
Alex Len,C,2.5,1.04,2.67,0.23,0.69,0.56,1.857142857142857,0.92,6.57,31.0,2024
Kawhi Leonard,F,16.52,2.52,7.2,2.31,0.75,1.52,1.6578947368421053,3.06,27.78,24.0,2015
Kawhi Leonard,F,21.15,2.58,6.85,1.78,0.99,1.46,1.767123287671233,2.77,31.89,25.0,2016
Kawhi Leonard,F,25.51,3.51,5.81,1.8,0.74,2.08,1.6874999999999998,2.54,35.29,26.0,2017
Kawhi Leonard,F,16.22,2.33,4.67,2.0,1.0,1.78,1.3089887640449438,3.0,24.44,27.0,2018
Kawhi Leonard,F,26.6,3.32,7.32,1.77,0.4,2.02,1.6435643564356435,2.17,37.39,28.0,2019
Kawhi Leonard,F,27.07,4.91,7.05,1.81,0.58,2.61,1.8812260536398469,2.39,38.81,29.0,2020
Kawhi Leonard,F,24.85,5.17,6.48,1.56,0.4,2.02,2.5594059405940595,1.96,36.44,30.0,2021
Kawhi Leonard,F,23.83,3.92,6.5,1.38,0.54,1.69,2.3195266272189348,1.92,34.48,32.0,2023
Kawhi Leonard,F,23.72,3.59,6.12,1.63,0.87,1.75,2.051428571428571,2.5,34.18,33.0,2024
Maxwell Lewis,F,0.32,0.18,0.12,0.06,0.03,0.29,0.6206896551724138,0.09,0.42,21.0,2024
E.J. Liddell,F,0.5,0.12,0.62,0.25,0.25,0.25,0.48,0.5,1.49,23.0,2024
Damian Lillard,G,20.98,6.18,4.61,1.18,0.26,2.71,2.280442804428044,1.44,30.5,24.0,2015
Damian Lillard,G,25.05,6.83,4.03,0.87,0.37,3.23,2.1145510835913313,1.24,33.92,25.0,2016
Damian Lillard,G,26.99,5.87,4.91,0.91,0.27,2.63,2.231939163498099,1.18,36.32,26.0,2017
Damian Lillard,G,26.88,6.59,4.45,1.05,0.37,2.82,2.3368794326241136,1.42,36.52,27.0,2018
Damian Lillard,G,25.84,6.89,4.64,1.1,0.42,2.65,2.6,1.52,36.24,28.0,2019
Damian Lillard,G,29.97,8.03,4.3,1.06,0.33,2.94,2.7312925170068025,1.39,40.75,29.0,2020
Damian Lillard,G,28.78,7.54,4.22,0.93,0.25,3.03,2.4884488448844886,1.18,38.69,30.0,2021
Damian Lillard,G,23.97,7.31,4.14,0.59,0.38,2.86,2.555944055944056,0.97,33.53,31.0,2022
Damian Lillard,G,32.17,7.33,4.78,0.86,0.31,3.29,2.2279635258358663,1.17,42.16,32.0,2023
Damian Lillard,G,24.32,6.96,4.38,0.99,0.25,2.64,2.6363636363636362,1.24,34.26,33.0,2024
Dereck Lively II,C,8.78,1.09,6.87,0.65,1.4,0.91,1.1978021978021978,2.05,17.88,20.0,2024
Chris Livingston,F,1.24,0.24,1.0,0.1,0.0,0.24,1.0,0.1,2.34,20.0,2024
Kevon Looney,F,1.8,0.0,2.0,0.0,0.0,0.2,0.0,0.0,3.6,20.0,2016
Kevon Looney,F,2.55,0.55,2.34,0.28,0.32,0.32,1.71875,0.6,5.72,21.0,2017
Kevon Looney,F,4.05,0.64,3.26,0.52,0.85,0.47,1.3617021276595747,1.37,8.85,22.0,2018
Kevon Looney,F,6.25,1.54,5.21,0.57,0.66,0.64,2.40625,1.23,13.59,23.0,2019
Kevon Looney,F,3.4,1.0,3.3,0.6,0.3,0.6,1.6666666666666667,0.9,8.0,24.0,2020
Kevon Looney,F,4.11,1.95,5.28,0.34,0.36,0.61,3.19672131147541,0.7,11.43,25.0,2021
Kevon Looney,F,5.99,2.01,7.27,0.61,0.63,0.82,2.451219512195122,1.24,15.69,26.0,2022
Kevon Looney,F,7.05,2.52,9.27,0.63,0.61,0.55,4.581818181818181,1.24,19.53,27.0,2023
Kevon Looney,F,4.51,1.8,5.66,0.38,0.39,0.68,2.6470588235294117,0.77,12.06,28.0,2024
Brook Lopez,C,17.17,0.69,7.43,0.6,1.75,1.44,0.47916666666666663,2.35,26.2,27.0,2015
Brook Lopez,C,20.56,2.0,7.85,0.79,1.7,2.4,0.8333333333333334,2.49,30.5,28.0,2016
Brook Lopez,C,20.52,2.35,5.37,0.51,1.65,2.45,0.9591836734693877,2.16,27.95,29.0,2017
Brook Lopez,C,12.99,1.7,3.97,0.41,1.32,1.32,1.2878787878787878,1.73,19.07,30.0,2018
Brook Lopez,C,12.46,1.21,4.89,0.63,2.21,1.01,1.198019801980198,2.84,20.39,31.0,2019
Brook Lopez,C,11.96,1.46,4.59,0.68,2.4,1.03,1.4174757281553398,3.08,20.06,32.0,2020
Brook Lopez,C,12.27,0.71,4.96,0.57,1.47,0.91,0.7802197802197801,2.04,19.07,33.0,2021
Brook Lopez,C,12.38,0.46,4.08,0.62,1.15,0.92,0.5,1.77,17.77,34.0,2022
Brook Lopez,C,15.88,1.27,6.67,0.47,2.47,1.37,0.927007299270073,2.94,25.39,35.0,2023
Brook Lopez,C,12.53,1.61,5.18,0.54,2.39,1.0,1.61,2.93,21.25,36.0,2024
Kevin Love,F,16.37,2.24,9.75,0.68,0.52,1.63,1.374233128834356,1.2,27.93,26.0,2015
Kevin Love,F,16.03,2.4,9.9,0.75,0.53,1.84,1.3043478260869563,1.28,27.77,27.0,2016
Kevin Love,F,19.03,1.93,11.1,0.88,0.35,2.03,0.9507389162561577,1.23,31.26,28.0,2017
Kevin Love,F,17.61,1.75,9.25,0.73,0.41,1.53,1.1437908496732025,1.14,28.22,29.0,2018
Kevin Love,F,17.0,2.18,10.86,0.27,0.23,1.91,1.1413612565445028,0.5,28.63,30.0,2019
Kevin Love,F,17.62,3.18,9.77,0.59,0.34,2.5,1.272,0.93,29.0,31.0,2020
Kevin Love,F,12.2,2.52,7.44,0.64,0.08,1.52,1.6578947368421053,0.72,21.36,32.0,2021
Kevin Love,F,13.61,2.16,7.24,0.35,0.24,1.32,1.6363636363636365,0.59,22.28,33.0,2022
